APE code,Barcode,Name,Product Type,Can be Sold,Can be Purchased,COST excl GST,AP DISCOUNT %,MARK UP%,Description,Invoicing Policy,Control Purchase Bills,Vendors/ID,Vendors/Price,Routes/ID,Internal Category/ID,Purchase Unit of Measure/ID,Unit of Measure/ID,Attributes/Attribute/ID,Attributes/Value,SALE TOTAL P/S ex GST/DEL/Other,Length,Width (or OD),Thickness (or ID),Wall Thickness,Form,Color Code,Warranty,Customer Lead Time,Manufacturing Lead Time,Income Account,Expense Account,Price Difference Account
1500001,,Standard Polyurethane Rod 90/95 ShA - Red 7mm ,Polyurethane Rod,1,1,23.75,,,,,,15,23.75,,,Rod,Each,,,47.51,1000,,,7mm ,Rod,Red,,,,,,
1500002,,Standard Polyurethane Rod 90/95 ShA - Yellow 7mm ,Polyurethane Rod,1,1,23.75,,,,,,15,23.75,,,Rod,Each,,,47.51,1000,,,7mm ,Rod,Yellow,,,,,,
1500003,,Standard Polyurethane Rod 90/95 ShA - Orange 7mm ,Polyurethane Rod,1,1,26.13,,,,,,15,26.13,,,Rod,Each,,,52.25,1000,,,7mm ,Rod,Orange,,,,,,
1500004,,Standard Polyurethane Rod 90/95 ShA - Green 7mm ,Polyurethane Rod,1,1,26.13,,,,,,15,26.13,,,Rod,Each,,,52.25,1000,,,7mm ,Rod,Green,,,,,,
1500005,,Standard Polyurethane Rod 90/95 ShA - Dark Blue 7mm ,Polyurethane Rod,1,1,26.13,,,,,,15,26.13,,,Rod,Each,,,52.25,1000,,,7mm ,Rod,Dark Blue,,,,,,
1500006,,Standard Polyurethane Rod 90/95 ShA - Sky Blue 7mm ,Polyurethane Rod,1,1,26.13,,,,,,15,26.13,,,Rod,Each,,,52.25,1000,,,7mm ,Rod,Sky Blue,,,,,,
1500007,,Standard Polyurethane Rod 90/95 ShA - Black 7mm ,Polyurethane Rod,1,1,26.13,,,,,,15,26.13,,,Rod,Each,,,52.25,1000,,,7mm ,Rod,Black,,,,,,
1500008,,Standard Polyurethane Rod 90/95 ShA with FRAS - Red 7mm ,Polyurethane Rod,1,1,28.51,,,,,,15,28.51,,,Rod,Each,,,57.02,1000,,,7mm ,Rod,Red,,,,,,
1500009,,Standard Polyurethane Rod 90/95 ShA with FRAS - Yellow 7mm ,Polyurethane Rod,1,1,28.51,,,,,,15,28.51,,,Rod,Each,,,57.02,1000,,,7mm ,Rod,Yellow,,,,,,
1500010,,Standard Polyurethane Rod Other ShA - Red 7mm ,Polyurethane Rod,1,1,27.32,,,,,,15,27.32,,,Rod,Each,,,54.64,1000,,,7mm ,Rod,Red,,,,,,
1500011,,Standard Polyurethane Rod Other ShA  - Yellow 7mm ,Polyurethane Rod,1,1,27.32,,,,,,15,27.32,,,Rod,Each,,,54.64,1000,,,7mm ,Rod,Yellow,,,,,,
1500012,,Standard Polyurethane Rod Other ShA - Orange 7mm ,Polyurethane Rod,1,1,27.32,,,,,,15,27.32,,,Rod,Each,,,54.64,1000,,,7mm ,Rod,Orange,,,,,,
1500013,,Standard Polyurethane Rod  Other ShA - Green 7mm ,Polyurethane Rod,1,1,27.32,,,,,,15,27.32,,,Rod,Each,,,54.64,1000,,,7mm ,Rod,Green,,,,,,
1500014,,Standard Polyurethane Rod  Other ShA  - Dark Blue 7mm ,Polyurethane Rod,1,1,27.32,,,,,,15,27.32,,,Rod,Each,,,54.64,1000,,,7mm ,Rod,Dark Blue,,,,,,
1500015,,Standard Polyurethane Rod  Other ShA - Sky Blue 7mm ,Polyurethane Rod,1,1,27.32,,,,,,15,27.32,,,Rod,Each,,,54.64,1000,,,7mm ,Rod,Sky Blue,,,,,,
1500016,,Standard Polyurethane Rod  Other ShA - Black 7mm ,Polyurethane Rod,1,1,27.32,,,,,,15,27.32,,,Rod,Each,,,54.64,1000,,,7mm ,Rod,Black,,,,,,
1500017,,Standard Polyurethane Rod Other ShA with FRAS - Red 7mm ,Polyurethane Rod,1,1,29.69,,,,,,15,29.69,,,Rod,Each,,,59.38,1000,,,7mm ,Rod,Red,,,,,,
1500018,,Standard Polyurethane Rod Other ShA with FRAS  - Yellow 7mm ,Polyurethane Rod,1,1,29.69,,,,,,15,29.69,,,Rod,Each,,,59.38,1000,,,7mm ,Rod,Yellow,,,,,,
1500019,,Standard Polyurethane Rod Other ShA with FRAS - Orange 7mm ,Polyurethane Rod,1,1,29.69,,,,,,15,29.69,,,Rod,Each,,,59.38,1000,,,7mm ,Rod,Orange,,,,,,
1500020,,Standard Polyurethane Rod  Other ShA with FRAS - Green 7mm ,Polyurethane Rod,1,1,29.69,,,,,,15,29.69,,,Rod,Each,,,59.38,1000,,,7mm ,Rod,Green,,,,,,
1500021,,Standard Polyurethane Rod  Other ShA with FRAS  - Dark Blue 7mm ,Polyurethane Rod,1,1,29.69,,,,,,15,29.69,,,Rod,Each,,,59.38,1000,,,7mm ,Rod,Dark Blue,,,,,,
1500022,,Standard Polyurethane Rod  Other ShA with FRAS - Sky Blue 7mm ,Polyurethane Rod,1,1,29.69,,,,,,15,29.69,,,Rod,Each,,,59.38,1000,,,7mm ,Rod,Sky Blue,,,,,,
1500023,,Standard Polyurethane Rod  Other ShA with FRAS - Black 7mm ,Polyurethane Rod,1,1,29.69,,,,,,15,29.69,,,Rod,Each,,,59.38,1000,,,7mm ,Rod,Black,,,,,,
1500024,,Standard Polyurethane Rod 90/95 ShA - Red 12mm ,Polyurethane Rod,1,1,25.71,,,,,,15,25.71,,,Rod,Each,,,51.42,1000,,,,Rod,Red,,,,,,
1500025,,Standard Polyurethane Rod 90/95 ShA - Yellow 12mm ,Polyurethane Rod,1,1,25.71,,,,,,15,25.71,,,Rod,Each,,,51.42,1000,,,12mm ,Rod,Yellow,,,,,,
1500026,,Standard Polyurethane Rod 90/95 ShA - Orange 12mm ,Polyurethane Rod,1,1,28.28,,,,,,15,28.28,,,Rod,Each,,,56.56,1000,,,12mm ,Rod,Orange,,,,,,
1500027,,Standard Polyurethane Rod 90/95 ShA - Green 12mm ,Polyurethane Rod,1,1,28.28,,,,,,15,28.28,,,Rod,Each,,,56.56,1000,,,12mm ,Rod,Green,,,,,,
1500028,,Standard Polyurethane Rod 90/95 ShA - Dark Blue 12mm ,Polyurethane Rod,1,1,28.28,,,,,,15,28.28,,,Rod,Each,,,56.56,1000,,,12mm ,Rod,Dark Blue,,,,,,
1500029,,Standard Polyurethane Rod 90/95 ShA - Sky Blue 12mm ,Polyurethane Rod,1,1,28.28,,,,,,15,28.28,,,Rod,Each,,,56.56,1000,,,12mm ,Rod,Sky Blue,,,,,,
1500030,,Standard Polyurethane Rod 90/95 ShA - Black 12mm ,Polyurethane Rod,1,1,28.28,,,,,,15,28.28,,,Rod,Each,,,56.56,1000,,,12mm ,Rod,Black,,,,,,
1500031,,Standard Polyurethane Rod 90/95 ShA with FRAS - Red 12mm ,Polyurethane Rod,1,1,30.85,,,,,,15,30.85,,,Rod,Each,,,61.71,1000,,,12mm ,Rod,Red,,,,,,
1500032,,Standard Polyurethane Rod Other ShA - Red 12mm ,Polyurethane Rod,1,1,29.56,,,,,,15,29.56,,,Rod,Each,,,59.13,1000,,,12mm ,Rod,Red,,,,,,
1500033,,Standard Polyurethane Rod 90/95 ShA with FRAS - Yellow 12mm ,Polyurethane Rod,1,1,30.85,,,,,,15,30.85,,,Rod,Each,,,61.71,1000,,,12mm ,Rod,Yellow,,,,,,
1500034,,Standard Polyurethane Rod Other ShA  - Yellow 12mm ,Polyurethane Rod,1,1,29.56,,,,,,15,29.56,,,Rod,Each,,,59.13,1000,,,12mm ,Rod,Yellow,,,,,,
1500035,,Standard Polyurethane Rod Other ShA - Orange 12mm ,Polyurethane Rod,1,1,29.56,,,,,,15,29.56,,,Rod,Each,,,59.13,1000,,,12mm ,Rod,Orange,,,,,,
1500036,,Standard Polyurethane Rod  Other ShA - Green 12mm ,Polyurethane Rod,1,1,29.56,,,,,,15,29.56,,,Rod,Each,,,59.13,1000,,,12mm ,Rod,Green,,,,,,
1500037,,Standard Polyurethane Rod  Other ShA  - Dark Blue 12mm ,Polyurethane Rod,1,1,29.56,,,,,,15,29.56,,,Rod,Each,,,59.13,1000,,,12mm ,Rod,Dark Blue,,,,,,
1500038,,Standard Polyurethane Rod  Other ShA - Sky Blue 12mm ,Polyurethane Rod,1,1,29.56,,,,,,15,29.56,,,Rod,Each,,,59.13,1000,,,12mm ,Rod,Sky Blue,,,,,,
1500039,,Standard Polyurethane Rod  Other ShA - Black 12mm ,Polyurethane Rod,1,1,29.56,,,,,,15,29.56,,,Rod,Each,,,59.13,1000,,,12mm ,Rod,Black,,,,,,
1500040,,Standard Polyurethane Rod Other ShA with FRAS - Red 12mm ,Polyurethane Rod,1,1,32.14,,,,,,15,32.14,,,Rod,Each,,,64.27,1000,,,12mm ,Rod,Red,,,,,,
1500041,,Standard Polyurethane Rod Other ShA with FRAS  - Yellow 12mm ,Polyurethane Rod,1,1,32.14,,,,,,15,32.14,,,Rod,Each,,,64.27,1000,,,12mm ,Rod,Yellow,,,,,,
1500042,,Standard Polyurethane Rod Other ShA with FRAS - Orange 12mm ,Polyurethane Rod,1,1,32.14,,,,,,15,32.14,,,Rod,Each,,,64.27,1000,,,12mm ,Rod,Orange,,,,,,
1500043,,Standard Polyurethane Rod  Other ShA with FRAS - Green 12mm ,Polyurethane Rod,1,1,32.14,,,,,,15,32.14,,,Rod,Each,,,64.27,1000,,,12mm ,Rod,Green,,,,,,
1500044,,Standard Polyurethane Rod  Other ShA with FRAS  - Dark Blue 12mm ,Polyurethane Rod,1,1,32.14,,,,,,15,32.14,,,Rod,Each,,,64.27,1000,,,12mm ,Rod,Dark Blue,,,,,,
1500045,,Standard Polyurethane Rod  Other ShA with FRAS - Sky Blue 12mm ,Polyurethane Rod,1,1,32.14,,,,,,15,32.14,,,Rod,Each,,,64.27,1000,,,12mm ,Rod,Sky Blue,,,,,,
1500046,,Standard Polyurethane Rod  Other ShA with FRAS - Black 12mm ,Polyurethane Rod,1,1,32.14,,,,,,15,32.14,,,Rod,Each,,,64.27,1000,,,12mm ,Rod,Black,,,,,,
1500047,,Standard Polyurethane Rod 90/95 ShA - Red 14mm ,Polyurethane Rod,1,1,26.15,,,,,,15,26.15,,,Rod,Each,,,52.31,1000,,,,Rod,Red,,,,,,
1500048,,Standard Polyurethane Rod 90/95 ShA - Yellow 14mm ,Polyurethane Rod,1,1,26.15,,,,,,15,26.15,,,Rod,Each,,,52.31,1000,,,14mm ,Rod,Yellow,,,,,,
1500049,,Standard Polyurethane Rod 90/95 ShA - Orange 14mm ,Polyurethane Rod,1,1,30.45,,,,,,15,30.45,,,Rod,Each,,,60.91,1000,,,14mm ,Rod,Orange,,,,,,
1500050,,Standard Polyurethane Rod 90/95 ShA - Green 14mm ,Polyurethane Rod,1,1,30.45,,,,,,15,30.45,,,Rod,Each,,,60.91,1000,,,14mm ,Rod,Green,,,,,,
1500051,,Standard Polyurethane Rod 90/95 ShA - Dark Blue 14mm ,Polyurethane Rod,1,1,30.45,,,,,,15,30.45,,,Rod,Each,,,60.91,1000,,,14mm ,Rod,Dark Blue,,,,,,
1500052,,Standard Polyurethane Rod 90/95 ShA - Sky Blue 14mm ,Polyurethane Rod,1,1,30.45,,,,,,15,30.45,,,Rod,Each,,,60.91,1000,,,14mm ,Rod,Sky Blue,,,,,,
1500053,,Standard Polyurethane Rod 90/95 ShA - Black 14mm ,Polyurethane Rod,1,1,30.45,,,,,,15,30.45,,,Rod,Each,,,60.91,1000,,,14mm ,Rod,Black,,,,,,
1500054,,Standard Polyurethane Rod 90/95 ShA with FRAS - Red 14mm ,Polyurethane Rod,1,1,31.38,,,,,,15,31.38,,,Rod,Each,,,62.76,1000,,,14mm ,Rod,Red,,,,,,
1500055,,Standard Polyurethane Rod 90/95 ShA with FRAS - Yellow 14mm ,Polyurethane Rod,1,1,31.38,,,,,,15,31.38,,,Rod,Each,,,62.76,1000,,,14mm ,Rod,Yellow,,,,,,
1500056,,Standard Polyurethane Rod Other ShA - Red 14mm ,Polyurethane Rod,1,1,31.84,,,,,,15,31.84,,,Rod,Each,,,63.67,1000,,,14mm ,Rod,Red,,,,,,
1500057,,Standard Polyurethane Rod Other ShA  - Yellow 14mm ,Polyurethane Rod,1,1,31.84,,,,,,15,31.84,,,Rod,Each,,,63.67,1000,,,14mm ,Rod,Yellow,,,,,,
1500058,,Standard Polyurethane Rod Other ShA - Orange 14mm ,Polyurethane Rod,1,1,31.84,,,,,,15,31.84,,,Rod,Each,,,63.67,1000,,,14mm ,Rod,Orange,,,,,,
1500059,,Standard Polyurethane Rod  Other ShA - Green 14mm ,Polyurethane Rod,1,1,31.84,,,,,,15,31.84,,,Rod,Each,,,63.67,1000,,,14mm ,Rod,Green,,,,,,
1500060,,Standard Polyurethane Rod  Other ShA  - Dark Blue 14mm ,Polyurethane Rod,1,1,31.84,,,,,,15,31.84,,,Rod,Each,,,63.67,1000,,,14mm ,Rod,Dark Blue,,,,,,
1500061,,Standard Polyurethane Rod  Other ShA - Sky Blue 14mm ,Polyurethane Rod,1,1,31.84,,,,,,15,31.84,,,Rod,Each,,,63.67,1000,,,14mm ,Rod,Sky Blue,,,,,,
1500062,,Standard Polyurethane Rod  Other ShA - Black 14mm ,Polyurethane Rod,1,1,31.84,,,,,,15,31.84,,,Rod,Each,,,63.67,1000,,,14mm ,Rod,Black,,,,,,
1500063,,Standard Polyurethane Rod Other ShA with FRAS - Red 14mm ,Polyurethane Rod,1,1,36.33,,,,,,15,36.33,,,Rod,Each,,,72.65,1000,,,14mm ,Rod,Red,,,,,,
1500064,,Standard Polyurethane Rod Other ShA with FRAS  - Yellow 14mm ,Polyurethane Rod,1,1,36.33,,,,,,15,36.33,,,Rod,Each,,,72.65,1000,,,14mm ,Rod,Yellow,,,,,,
1500065,,Standard Polyurethane Rod Other ShA with FRAS - Orange 14mm ,Polyurethane Rod,1,1,36.33,,,,,,15,36.33,,,Rod,Each,,,72.65,1000,,,14mm ,Rod,Orange,,,,,,
1500066,,Standard Polyurethane Rod  Other ShA with FRAS - Green 14mm ,Polyurethane Rod,1,1,36.33,,,,,,15,36.33,,,Rod,Each,,,72.65,1000,,,14mm ,Rod,Green,,,,,,
1500067,,Standard Polyurethane Rod  Other ShA with FRAS  - Dark Blue 14mm ,Polyurethane Rod,1,1,36.33,,,,,,15,36.33,,,Rod,Each,,,72.65,1000,,,14mm ,Rod,Dark Blue,,,,,,
1500068,,Standard Polyurethane Rod  Other ShA with FRAS - Sky Blue 14mm ,Polyurethane Rod,1,1,36.33,,,,,,15,36.33,,,Rod,Each,,,72.65,1000,,,14mm ,Rod,Sky Blue,,,,,,
1500069,,Standard Polyurethane Rod  Other ShA with FRAS - Black 14mm ,Polyurethane Rod,1,1,36.33,,,,,,15,36.33,,,Rod,Each,,,72.65,1000,,,14mm ,Rod,Black,,,,,,
1500070,,Standard Polyurethane Rod 90/95 ShA - Red 19mm ,Polyurethane Rod,1,1,28.85,,,,,,15,28.85,,,Rod,Each,,,57.69,1000,,,,Rod,Red,,,,,,
1500071,,Standard Polyurethane Rod 90/95 ShA - Yellow 19mm ,Polyurethane Rod,1,1,28.85,,,,,,15,28.85,,,Rod,Each,,,57.69,1000,,,19mm ,Rod,Yellow,,,,,,
1500072,,Standard Polyurethane Rod 90/95 ShA - Orange 19mm ,Polyurethane Rod,1,1,31.73,,,,,,15,31.73,,,Rod,Each,,,63.45,1000,,,19mm ,Rod,Orange,,,,,,
1500073,,Standard Polyurethane Rod 90/95 ShA - Green 19mm ,Polyurethane Rod,1,1,31.73,,,,,,15,31.73,,,Rod,Each,,,63.45,1000,,,19mm ,Rod,Green,,,,,,
1500074,,Standard Polyurethane Rod 90/95 ShA - Dark Blue 19mm ,Polyurethane Rod,1,1,31.73,,,,,,15,31.73,,,Rod,Each,,,63.45,1000,,,19mm ,Rod,Dark Blue,,,,,,
1500075,,Standard Polyurethane Rod 90/95 ShA - Sky Blue 19mm ,Polyurethane Rod,1,1,31.73,,,,,,15,31.73,,,Rod,Each,,,63.45,1000,,,19mm ,Rod,Sky Blue,,,,,,
1500076,,Standard Polyurethane Rod 90/95 ShA - Black 19mm ,Polyurethane Rod,1,1,31.73,,,,,,15,31.73,,,Rod,Each,,,63.45,1000,,,19mm ,Rod,Black,,,,,,
1500077,,Standard Polyurethane Rod 90/95 ShA with FRAS - Red 19mm ,Polyurethane Rod,1,1,34.62,,,,,,15,34.62,,,Rod,Each,,,69.24,1000,,,19mm ,Rod,Red,,,,,,
1500078,,Standard Polyurethane Rod 90/95 ShA with FRAS - Yellow 19mm ,Polyurethane Rod,1,1,34.62,,,,,,15,34.62,,,Rod,Each,,,69.24,1000,,,19mm ,Rod,Yellow,,,,,,
1500079,,Standard Polyurethane Rod Other ShA - Red 19mm ,Polyurethane Rod,1,1,33.17,,,,,,15,33.17,,,Rod,Each,,,66.35,1000,,,19mm ,Rod,Red,,,,,,
1500080,,Standard Polyurethane Rod Other ShA  - Yellow 19mm ,Polyurethane Rod,1,1,33.17,,,,,,15,33.17,,,Rod,Each,,,66.35,1000,,,19mm ,Rod,Yellow,,,,,,
1500081,,Standard Polyurethane Rod Other ShA - Orange 19mm ,Polyurethane Rod,1,1,33.17,,,,,,15,33.17,,,Rod,Each,,,66.35,1000,,,19mm ,Rod,Orange,,,,,,
1500082,,Standard Polyurethane Rod  Other ShA - Green 19mm ,Polyurethane Rod,1,1,33.17,,,,,,15,33.17,,,Rod,Each,,,66.35,1000,,,19mm ,Rod,Green,,,,,,
1500083,,Standard Polyurethane Rod  Other ShA  - Dark Blue 19mm ,Polyurethane Rod,1,1,33.17,,,,,,15,33.17,,,Rod,Each,,,66.35,1000,,,19mm ,Rod,Dark Blue,,,,,,
1500084,,Standard Polyurethane Rod  Other ShA - Sky Blue 19mm ,Polyurethane Rod,1,1,33.17,,,,,,15,33.17,,,Rod,Each,,,66.35,1000,,,19mm ,Rod,Sky Blue,,,,,,
1500085,,Standard Polyurethane Rod  Other ShA - Black 19mm ,Polyurethane Rod,1,1,33.17,,,,,,15,33.17,,,Rod,Each,,,66.35,1000,,,19mm ,Rod,Black,,,,,,
1500086,,Standard Polyurethane Rod Other ShA with FRAS - Red 19mm ,Polyurethane Rod,1,1,36.05,,,,,,15,36.05,,,Rod,Each,,,72.11,1000,,,19mm ,Rod,Red,,,,,,
1500087,,Standard Polyurethane Rod Other ShA with FRAS  - Yellow 19mm ,Polyurethane Rod,1,1,36.05,,,,,,15,36.05,,,Rod,Each,,,72.11,1000,,,19mm ,Rod,Yellow,,,,,,
1500088,,Standard Polyurethane Rod Other ShA with FRAS - Orange 19mm ,Polyurethane Rod,1,1,36.05,,,,,,15,36.05,,,Rod,Each,,,72.11,1000,,,19mm ,Rod,Orange,,,,,,
1500089,,Standard Polyurethane Rod  Other ShA with FRAS - Green 19mm ,Polyurethane Rod,1,1,36.05,,,,,,15,36.05,,,Rod,Each,,,72.11,1000,,,19mm ,Rod,Green,,,,,,
1500090,,Standard Polyurethane Rod  Other ShA with FRAS  - Dark Blue 19mm ,Polyurethane Rod,1,1,36.05,,,,,,15,36.05,,,Rod,Each,,,72.11,1000,,,19mm ,Rod,Dark Blue,,,,,,
1500091,,Standard Polyurethane Rod  Other ShA with FRAS - Sky Blue 19mm ,Polyurethane Rod,1,1,36.05,,,,,,15,36.05,,,Rod,Each,,,72.11,1000,,,19mm ,Rod,Sky Blue,,,,,,
1500092,,Standard Polyurethane Rod  Other ShA with FRAS - Black 19mm ,Polyurethane Rod,1,1,36.05,,,,,,15,36.05,,,Rod,Each,,,72.11,1000,,,19mm ,Rod,Black,,,,,,
1500093,,Standard Polyurethane Rod 90/95 ShA - Red 22mm ,Polyurethane Rod,1,1,30.85,,,,,,15,30.85,,,Rod,Each,,,61.71,1000,,,,Rod,Red,,,,,,
1500094,,Standard Polyurethane Rod 90/95 ShA - Yellow 22mm ,Polyurethane Rod,1,1,30.85,,,,,,15,30.85,,,Rod,Each,,,61.71,1000,,,22mm ,Rod,Yellow,,,,,,
1500095,,Standard Polyurethane Rod 90/95 ShA - Orange 22mm ,Polyurethane Rod,1,1,33.94,,,,,,15,33.94,,,Rod,Each,,,67.87,1000,,,22mm ,Rod,Orange,,,,,,
1500096,,Standard Polyurethane Rod 90/95 ShA - Green 22mm ,Polyurethane Rod,1,1,33.94,,,,,,15,33.94,,,Rod,Each,,,67.87,1000,,,22mm ,Rod,Green,,,,,,
1500097,,Standard Polyurethane Rod 90/95 ShA - Dark Blue 22mm ,Polyurethane Rod,1,1,33.94,,,,,,15,33.94,,,Rod,Each,,,67.87,1000,,,22mm ,Rod,Dark Blue,,,,,,
1500098,,Standard Polyurethane Rod 90/95 ShA - Sky Blue 22mm ,Polyurethane Rod,1,1,33.94,,,,,,15,33.94,,,Rod,Each,,,67.87,1000,,,22mm ,Rod,Sky Blue,,,,,,
1500099,,Standard Polyurethane Rod 90/95 ShA - Black 22mm ,Polyurethane Rod,1,1,33.94,,,,,,15,33.94,,,Rod,Each,,,67.87,1000,,,22mm ,Rod,Black,,,,,,
1500100,,Standard Polyurethane Rod 90/95 ShA with FRAS - Red 22mm ,Polyurethane Rod,1,1,37.03,,,,,,15,37.03,,,Rod,Each,,,74.05,1000,,,22mm ,Rod,Red,,,,,,
1500101,,Standard Polyurethane Rod 90/95 ShA with FRAS - Yellow 22mm ,Polyurethane Rod,1,1,37.03,,,,,,15,37.03,,,Rod,Each,,,74.05,1000,,,22mm ,Rod,Yellow,,,,,,
1500102,,Standard Polyurethane Rod Other ShA - Red 22mm ,Polyurethane Rod,1,1,35.48,,,,,,15,35.48,,,Rod,Each,,,70.96,1000,,,22mm ,Rod,Red,,,,,,
1500103,,Standard Polyurethane Rod Other ShA  - Yellow 22mm ,Polyurethane Rod,1,1,35.48,,,,,,15,35.48,,,Rod,Each,,,70.96,1000,,,22mm ,Rod,Yellow,,,,,,
1500104,,Standard Polyurethane Rod Other ShA - Orange 22mm ,Polyurethane Rod,1,1,35.48,,,,,,15,35.48,,,Rod,Each,,,70.96,1000,,,22mm ,Rod,Orange,,,,,,
1500105,,Standard Polyurethane Rod  Other ShA - Green 22mm ,Polyurethane Rod,1,1,35.48,,,,,,15,35.48,,,Rod,Each,,,70.96,1000,,,22mm ,Rod,Green,,,,,,
1500106,,Standard Polyurethane Rod  Other ShA  - Dark Blue 22mm ,Polyurethane Rod,1,1,35.48,,,,,,15,35.48,,,Rod,Each,,,70.96,1000,,,22mm ,Rod,Dark Blue,,,,,,
1500107,,Standard Polyurethane Rod  Other ShA - Sky Blue 22mm ,Polyurethane Rod,1,1,35.48,,,,,,15,35.48,,,Rod,Each,,,70.96,1000,,,22mm ,Rod,Sky Blue,,,,,,
1500108,,Standard Polyurethane Rod  Other ShA - Black 22mm ,Polyurethane Rod,1,1,35.48,,,,,,15,35.48,,,Rod,Each,,,70.96,1000,,,22mm ,Rod,Black,,,,,,
1500109,,Standard Polyurethane Rod Other ShA with FRAS - Red 22mm ,Polyurethane Rod,1,1,38.57,,,,,,15,38.57,,,Rod,Each,,,77.15,1000,,,22mm ,Rod,Red,,,,,,
1500110,,Standard Polyurethane Rod Other ShA with FRAS  - Yellow 22mm ,Polyurethane Rod,1,1,38.57,,,,,,15,38.57,,,Rod,Each,,,77.15,1000,,,22mm ,Rod,Yellow,,,,,,
1500111,,Standard Polyurethane Rod Other ShA with FRAS - Orange 22mm ,Polyurethane Rod,1,1,38.57,,,,,,15,38.57,,,Rod,Each,,,77.15,1000,,,22mm ,Rod,Orange,,,,,,
1500112,,Standard Polyurethane Rod  Other ShA with FRAS - Green 22mm ,Polyurethane Rod,1,1,38.57,,,,,,15,38.57,,,Rod,Each,,,77.15,1000,,,22mm ,Rod,Green,,,,,,
1500113,,Standard Polyurethane Rod  Other ShA with FRAS  - Dark Blue 22mm ,Polyurethane Rod,1,1,38.57,,,,,,15,38.57,,,Rod,Each,,,77.15,1000,,,22mm ,Rod,Dark Blue,,,,,,
1500114,,Standard Polyurethane Rod  Other ShA with FRAS - Sky Blue 22mm ,Polyurethane Rod,1,1,38.57,,,,,,15,38.57,,,Rod,Each,,,77.15,1000,,,22mm ,Rod,Sky Blue,,,,,,
1500115,,Standard Polyurethane Rod  Other ShA with FRAS - Black 22mm ,Polyurethane Rod,1,1,38.57,,,,,,15,38.57,,,Rod,Each,,,77.15,1000,,,22mm ,Rod,Black,,,,,,
1500116,,Standard Polyurethane Rod 90/95 ShA - Red 25mm ,Polyurethane Rod,1,1,37.78,,,,,,15,37.78,,,Rod,Each,,,75.56,1000,,,,Rod,Red,,,,,,
1500117,,Standard Polyurethane Rod 90/95 ShA - Yellow 25mm ,Polyurethane Rod,1,1,37.78,,,,,,15,37.78,,,Rod,Each,,,75.56,1000,,,25mm ,Rod,Yellow,,,,,,
1500118,,Standard Polyurethane Rod 90/95 ShA - Orange 25mm ,Polyurethane Rod,1,1,41.56,,,,,,15,41.56,,,Rod,Each,,,83.13,1000,,,25mm ,Rod,Orange,,,,,,
1500119,,Standard Polyurethane Rod 90/95 ShA - Green 25mm ,Polyurethane Rod,1,1,41.56,,,,,,15,41.56,,,Rod,Each,,,83.13,1000,,,25mm ,Rod,Green,,,,,,
1500120,,Standard Polyurethane Rod 90/95 ShA - Dark Blue 25mm ,Polyurethane Rod,1,1,41.56,,,,,,15,41.56,,,Rod,Each,,,83.13,1000,,,25mm ,Rod,Dark Blue,,,,,,
1500121,,Standard Polyurethane Rod 90/95 ShA - Sky Blue 25mm ,Polyurethane Rod,1,1,41.56,,,,,,15,41.56,,,Rod,Each,,,83.13,1000,,,25mm ,Rod,Sky Blue,,,,,,
1500122,,Standard Polyurethane Rod 90/95 ShA - Black 25mm ,Polyurethane Rod,1,1,41.56,,,,,,15,41.56,,,Rod,Each,,,83.13,1000,,,25mm ,Rod,Black,,,,,,
1500123,,Standard Polyurethane Rod 90/95 ShA with FRAS - Red 25mm ,Polyurethane Rod,1,1,45.34,,,,,,15,45.34,,,Rod,Each,,,90.67,1000,,,25mm ,Rod,Red,,,,,,
1500124,,Standard Polyurethane Rod 90/95 ShA with FRAS - Yellow 25mm ,Polyurethane Rod,1,1,45.34,,,,,,15,45.34,,,Rod,Each,,,90.67,1000,,,25mm ,Rod,Yellow,,,,,,
1500125,,Standard Polyurethane Rod Other ShA - Red 25mm ,Polyurethane Rod,1,1,43.45,,,,,,15,43.45,,,Rod,Each,,,86.89,1000,,,25mm ,Rod,Red,,,,,,
1500126,,Standard Polyurethane Rod Other ShA  - Yellow 25mm ,Polyurethane Rod,1,1,43.45,,,,,,15,43.45,,,Rod,Each,,,86.89,1000,,,25mm ,Rod,Yellow,,,,,,
1500127,,Standard Polyurethane Rod Other ShA - Orange 25mm ,Polyurethane Rod,1,1,43.45,,,,,,15,43.45,,,Rod,Each,,,86.89,1000,,,25mm ,Rod,Orange,,,,,,
1500128,,Standard Polyurethane Rod  Other ShA - Green 25mm ,Polyurethane Rod,1,1,43.45,,,,,,15,43.45,,,Rod,Each,,,86.89,1000,,,25mm ,Rod,Green,,,,,,
1500129,,Standard Polyurethane Rod  Other ShA  - Dark Blue 25mm ,Polyurethane Rod,1,1,43.45,,,,,,15,43.45,,,Rod,Each,,,86.89,1000,,,25mm ,Rod,Dark Blue,,,,,,
1500130,,Standard Polyurethane Rod  Other ShA - Sky Blue 25mm ,Polyurethane Rod,1,1,43.45,,,,,,15,43.45,,,Rod,Each,,,86.89,1000,,,25mm ,Rod,Sky Blue,,,,,,
1500131,,Standard Polyurethane Rod  Other ShA - Black 25mm ,Polyurethane Rod,1,1,43.45,,,,,,15,43.45,,,Rod,Each,,,86.89,1000,,,25mm ,Rod,Black,,,,,,
